1003,0
2004,0
3003,0
4002,0
5002,0
6002,0
7003,0
8002,0
9002,0
10003,0
11003,0
12004,0
13003,0
14004,0
15003,0
16006,0
17003,0
18002,0
19003,0
20003,0
21003,0
22002,0
23004,0
24003,0
25005,0
26003,0
27003,0
28003,0
29004,0
30002,0
31002,0
32003,0
33002,0
34002,0
35002,0
36003,0
37003,0
38018,0
39003,0
40003,0
41002,0
42003,0
43003,0
44003,0
45003,0
46002,0
47002,0
48002,0
49002,0
50004,0
51003,0
52003,0
53003,0
54003,0
55003,0
56003,0
57003,0
58003,0
59003,0
60003,0
61003,0
62003,0
63003,0
64003,0
65004,0
66003,0
67004,0
68003,0
69003,0
70003,0
71003,0
72002,0
73003,0
74003,0
75003,0
76003,0
77003,0
78003,0
79002,0
80003,0
81002,0
82003,0
83003,0
84003,0
85018,0
86003,0
87003,0
88003,0
89003,0
90003,0
91003,0
92002,0
93003,0
94003,0
95003,0
96002,0
97003,0
98003,0
99003,0
100003,0
101003,0
102003,0
103002,0
104003,0
105003,0
106003,0
107003,0
108003,0
109004,0
110003,0
111003,0
112003,0
113004,0
114003,0
115003,0
116003,0
117004,0
118003,0
119003,0
120003,0
121003,0
122003,0
123003,0
124003,0
125003,0
126003,0
127003,0
128003,0
129003,0
130003,0
131003,0
132005,0
133003,0
134003,0
135003,0
136003,0
137003,0
138003,0
139003,0
140003,0
141003,0
142003,0
143003,0
144003,0
145003,0
146003,0
147003,0
148003,0
149003,0
150003,0
151002,0
152003,0
153003,0
154003,0
155003,0
156003,0
157002,0
158003,0
159003,0
160004,0
161003,0
162004,0
163002,0
164003,0
165003,0
166003,0
167002,0
168004,0
169003,0
170003,0
171003,0
172002,0
173003,0
174003,0
175003,0
176003,0
177003,0
178003,0
179002,0
180003,0
181003,0
182003,0
183238,0
184003,0
185003,0
186003,0
187003,0
188003,0
189003,0
190003,0
191003,0
192003,0
193003,0
194003,0
195004,0
196003,0
197004,0
198003,0
199003,0
200003,0
201003,0
202003,0
203003,0
204003,0
205003,0
206003,0
207003,0
208003,0
209002,0
210003,0
211002,0
212003,0
213003,0
214003,0
215003,0
216003,0
217002,0
218003,0
219002,0
220003,0
221003,0
222004,0
223003,0
224003,0
225002,0
226003,0
227003,0
228003,1
229003,1
230003,1
231003,1
232003,0
233003,0
234002,0
235002,0
236003,0
237003,0
238003,0
239003,0
240003,0
241003,0
242003,0
243003,0
244002,0
245003,0
246002,0
247003,0
248003,0
249003,0
250003,0
251003,0
252003,0
253003,0
254002,0
255003,0
256003,0
257003,0
258004,0
259003,0
260003,0
261003,0
262003,0
263003,0
264003,0
265003,0
266002,0
267002,0
268002,0
269002,0
270003,0
271003,0
272002,0
273003,0
274003,0
275003,0
276003,0
277003,0
278003,0
279003,0
280003,0
281003,0
282003,0
283003,0
284004,0
285003,0
286003,0
287002,0
288004,0
289003,0
290003,0
291004,0
292003,0
293003,0
294002,0
295003,0
296002,0
297002,0
298003,0
299003,0
300003,0
301002,0
302003,0
303002,1
304003,1
305003,1
306003,0
307003,1
308003,1
309003,1
310003,1
311003,0
312003,0
313003,0
314003,0
315003,0
316003,0
317004,0
318003,0
319003,0
320003,0
321003,0
322003,0
323003,1
324003,1
325003,1
326003,1
327003,0
328003,0
329003,0
330003,0
331003,0
332003,0
333003,0
334003,0
335003,0
336003,0
337003,0
338003,0
339003,0
340002,0
341004,0
342003,0
343002,0
344004,0
345003,0
346003,0
347004,0
348003,0
349003,0
350003,0
351003,0
352003,0
353004,0
354002,0
355003,0
356003,0
357003,0
358003,0
359003,0
360003,0
361004,0
362002,0
363003,0
364003,0
365004,0
366003,0
367003,0
368003,0
369003,0
370003,0
371003,0
372003,0
373003,0
374003,0
375004,0
376003,0
377002,0
378003,0
379002,0
380003,0
381002,0
382003,0
383003,0
384002,0
385003,0
386003,0
387003,0
388003,0
389003,0
390005,0
391003,0
392003,0
393003,0
394004,0
395003,0
396003,0
397003,0
398003,0
399003,0
400003,0
401004,0
402003,0
403004,0
404003,0
405002,0
406003,0
407003,0
408003,0
409003,0
410003,0
411003,0
412004,0
413003,0
414003,0
415003,0
416003,0
417003,0
418003,0
419002,0
420003,0
421003,0
422003,0
423003,0
424004,0
425003,0
426003,0
427003,0
428003,0
429002,0
430002,0
431003,0
432003,0
433003,0
434003,0
435003,0
436004,0
437002,0
438003,0
439003,0
440003,0
441002,0
442003,0
443003,0
444003,0
445003,0
446004,0
447003,0
448003,0
449003,0
450003,0
451003,0
452004,0
453004,1
454003,0
455004,1
456002,1
457003,1
458003,0
459003,0
460003,0
461002,0
462002,0
463004,0
464003,0
465003,0
466004,0
467003,0
468003,0
469003,0
470003,0
471003,0
472003,0
473003,0
474003,0
475003,0
476003,0
477004,0
478003,0
479003,0
480003,0
481003,0
482003,0
483003,0
484003,0
485003,0
486003,0
487003,0
488003,0
489003,0
490003,0
491003,0
492004,0
493003,0
494003,0
495003,0
496003,0
497003,0
498003,0
499003,0
500003,0
501003,0
502003,0
503006,0
504002,0
505003,0
506003,0
507003,0
508003,0
509005,0
510003,0
511003,1
512003,1
513003,1
514003,1
515003,1
516003,0
517003,0
518003,0
519002,0
520003,0
521003,0
522004,0
523003,0
524003,0
525003,0
526003,0
527003,0
528003,0
529003,0
530003,0
531003,0
532003,0
533003,0
534002,0
535004,0
536003,0
537003,0
538003,0
